"_time","All_Traffic.dvc","All_Traffic.src","All_Traffic.dest","All_Traffic.dest_port","values(All_Traffic.action)","values(All_Traffic.protocol)","values(All_Traffic.src_zone)","values(All_Traffic.dest_zone)"
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31630,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31631,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31633,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31635,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31637,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31640,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31642,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31644,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31645,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31647,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31649,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31650,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31651,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31653,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31655,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31656,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31657,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31660,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31661,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31662,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31669,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31671,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31672,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31673,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31674,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31675,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31677,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31679,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31680,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31684,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31685,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31686,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31688,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31691,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31693,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31694,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31695,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",31697,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.38",38000,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30902,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30903,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30904,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30905,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30907,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30910,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30912,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30915,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30918,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30919,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30921,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30922,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30923,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30926,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30927,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30928,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30929,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30931,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30932,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30935,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30936,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30937,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30939,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30943,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30945,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30947,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30948,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30952,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30953,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30958,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30961,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30962,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30965,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30967,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30968,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30969,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30974,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30977,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30983,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30989,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30990,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30992,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30993,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",30994,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",31000,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",35654,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",35681,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",35684,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36700,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36706,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36707,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36709,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36710,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36715,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36717,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36720,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36723,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36725,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36729,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36731,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36734,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36736,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36738,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36739,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36740,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36741,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36743,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36744,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36745,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36755,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36758,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36760,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36761,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36763,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36765,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36769,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36770,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36771,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36772,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36774,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36775,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36777,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36782,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36784,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36785,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36786,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36788,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36789,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36790,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36791,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36793,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36797,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36801,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36804,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36807,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36808,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36809,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36812,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36814,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36815,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36816,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36817,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36819,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36822,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36824,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36827,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36828,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36830,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36832,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36839,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36841,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36844,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36848,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36851,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36852,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36854,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36855,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36857,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36860,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36861,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36862,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36863,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36865,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36867,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36868,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36870,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36874,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36880,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36883,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36888,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36891,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36892,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36894,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36895,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37013,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37303,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37511,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37523,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37582,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37584,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30805,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30812,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30818,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-07T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30819,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
